producer_0	0,1	8100	20000	5500	287864
producer_1	2,3	8101	20010	5510	288606
producer_2	4,5	8102	20020	5520	289344
consumer_0	6,7	8200	30000	5600	290084
consumer_0	6,7	8200	30000	5600	290762
