producer_0	0,1	8100	20000	5500	291987
producer_1	2,3	8101	20010	5510	292725
producer_2	4,5	8102	20020	5520	293455
consumer_0	6,7	8200	30000	5600	294189
consumer_0	6,7	8200	30000	5600	294867
