producer_0	0,1	8100	20000	5500	280900
consumer_0	2,3	8200	30000	5600	281660
consumer_0	2,3	8200	30000	5600	282338
consumer_1	4,5	8201	30010	5610	283092
consumer_2	6,7	8202	30020	5620	283852
